ticket_id,created_date,created_timestamp,ticket_type,ticket_subject,ticket_description,ticket_status,resolution,ticket_priority,ticket_channel,channel_raw,is_self_serve,product_area,customer_segment,resolution_outcome,resolved_by_automation,first_response_time_minutes,time_to_resolution_minutes,agent_id,cost_per_ticket_usd,csat_responded,customer_satisfaction_rating,reopened,country,device_type
TCK129226,2026-01-27,2026-01-27T10:03:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,Medium,Phone,phone,False,technical_issue,paid_basic,resolved_agent,False,1.51,62.28,AG1162,12.27,True,5.0,False,BR,Mobile
TCK147609,2026-01-27,2026-01-27T20:12:00,Billing Inquiry,Request to downgrade subscription plan,Customer wants to downgrade their current subscription plan to a lower tier.,Pending Customer Response,,Low,Chat,live_chat_agent,False,billing,paid_basic,reopened_case,False,5.65,,AG1038,3.77,False,,False,UK,Desktop
TCK101640,2026-01-28,2026-01-28T23:00:00,Shipping Issue,Shipping address needs correction,Customer needs to correct the shipping address before dispatch.,Closed,Shipping address updated successfully before order dispatch.,Medium,Phone,phone,False,shipping,paid_basic,resolved_agent,False,6.97,25.15,AG1159,14.04,True,4.0,False,AU,Desktop
TCK106623,2026-01-28,2026-01-28T04:12:00,Shipping Issue,Missing item from order,Customer's order arrived with one or more items missing.,Closed,Missing item shipped separately at no additional cost.,Medium,Community Forum,community_forum,True,shipping,free,resolved_bot,True,236.74,243.39,,0.19,False,,False,CA,Desktop
TCK134079,2026-01-28,2026-01-28T07:50:00,General Inquiry,Question about account settings,Customer has a general question about managing their account settings.,Open,,Medium,Chatbot,self_serve_bot,True,general_inquiry,paid_basic,escalated_to_agent,False,1.46,,AG1034,3.26,False,,False,BR,Desktop
TCK108565,2026-01-29,2026-01-29T05:11:00,Billing Inquiry,Request to downgrade subscription plan,Customer wants to downgrade their current subscription plan to a lower tier.,Closed,Subscription downgraded effective next billing cycle as requested.,Medium,Phone,phone,False,billing,enterprise,resolved_agent,False,1.05,20.61,AG1009,15.79,False,,False,AU,Mobile
TCK137915,2026-01-29,2026-01-29T03:17:00,Shipping Issue,Tracking number not updating,Customer's tracking number has not updated in several days.,Closed,Carrier contacted; tracking updated and delivery confirmed shortly after.,Critical,Chatbot,self_serve_bot,True,shipping,enterprise,resolved_bot,True,0.78,0.79,,0.65,False,,False,UK,Mobile
TCK142294,2026-01-29,2026-01-29T09:29:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,Critical,Phone,phone,False,technical_issue,paid_premium,resolved_agent,False,8.16,26.3,AG1099,15.56,False,,False,DE,Desktop
TCK111504,2026-01-29,2026-01-29T08:41:00,Technical Issue,Page stuck on loading screen,Customer's page remains on a loading spinner indefinitely without resolving.,Closed,Page load issue resolved after updating the app to the latest version.,Low,Chatbot,self_serve_bot,True,technical_issue,free,resolved_bot,True,0.62,2.66,,0.25,False,,False,US,Mobile
TCK125354,2026-01-29,2026-01-29T02:22:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Pending Customer Response,,Low,Chatbot,self_serve_bot,True,technical_issue,free,unresolved,False,0.4,,AG1130,0.34,False,,False,BR,Desktop
TCK131138,2026-01-30,2026-01-30T06:58:00,Technical Issue,Unable to log in to account,Customer is unable to log in despite entering correct credentials and resetting password.,Closed,Reset password link was resent and login issue was resolved.,Low,Email,email,False,account_access,paid_premium,resolved_agent,False,152.44,253.18,AG1177,8.7,True,5.0,False,IN,Mobile
TCK121436,2026-01-30,2026-01-30T16:30:00,Billing Inquiry,Unable to update payment method,Customer is unable to update their credit card details on the billing page.,Closed,Payment method updated successfully after clearing a stale card record.,Medium,Chatbot,self_serve_bot,True,billing,paid_basic,resolved_bot,True,0.28,3.51,,0.34,False,,False,IN,Mobile
TCK131074,2026-01-30,2026-01-30T00:19:00,Shipping Issue,Tracking number not updating,Customer's tracking number has not updated in several days.,Closed,Carrier contacted; tracking updated and delivery confirmed shortly after.,Low,Chatbot,self_serve_bot,True,shipping,paid_premium,resolved_bot,True,0.44,0.58,,0.23,True,1.0,False,AU,Desktop
TCK106113,2026-01-30,2026-01-30T23:28:00,Technical Issue,Page stuck on loading screen,Customer's page remains on a loading spinner indefinitely without resolving.,Pending Customer Response,,High,Chat,live_chat_agent,False,technical_issue,enterprise,unresolved,False,1.03,,AG1059,7.37,False,,False,CA,Desktop
TCK106017,2026-01-30,2026-01-30T01:50:00,Billing Inquiry,Unexpected charge on invoice,Customer noticed an unexpected charge on their most recent invoice and wants clarification.,Pending Customer Response,,Low,Phone,phone,False,billing,free,reopened_case,False,3.28,,AG1092,12.64,False,,False,US,Mobile
TCK118264,2026-01-31,2026-01-31T14:30:00,Technical Issue,Error code 500 when saving changes,Customer receives a server error when attempting to save their work.,Closed,"Backend service was restarted, resolving the server error.",Medium,Chatbot,self_serve_bot,True,account_access,enterprise,resolved_bot,True,0.33,1.16,,0.76,True,5.0,False,US,Mobile
TCK134046,2026-02-01,2026-02-01T17:51:00,Billing Inquiry,Tax calculation looks incorrect,Customer noticed the tax amount on their invoice seems incorrect for their region.,Open,,Critical,Chatbot,self_serve_bot,True,billing,free,escalated_to_agent,False,0.79,,AG1168,5.33,False,,True,IN,Desktop
TCK138064,2026-02-01,2026-02-01T09:44:00,Returns/Refunds,Exchange request for wrong size,Customer wants to exchange an item for a different size.,Closed,Exchange processed and correct size shipped at no extra cost.,Medium,Chatbot,self_serve_bot,True,returns_refunds,paid_basic,resolved_bot,True,0.26,0.5,,0.14,True,4.0,False,UK,Desktop
TCK148787,2026-02-01,2026-02-01T13:21:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Pending Customer Response,,Low,Community Forum,community_forum,True,account_access,paid_basic,escalated_to_agent,False,103.26,,AG1043,5.82,False,,False,AU,Mobile
TCK101900,2026-02-02,2026-02-02T15:37:00,Technical Issue,Unable to log in to account,Customer is unable to log in despite entering correct credentials and resetting password.,Closed,Reset password link was resent and login issue was resolved.,Medium,Community Forum,community_forum,True,technical_issue,free,resolved_bot,True,38.99,42.29,,0.39,True,3.0,False,IN,Desktop
TCK106232,2026-02-02,2026-02-02T01:41:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,Low,Chatbot,self_serve_bot,True,account_access,paid_premium,resolved_bot,True,0.19,0.69,,0.42,False,,False,CA,Tablet
TCK142286,2026-02-02,2026-02-02T19:02:00,Billing Inquiry,Invoice missing for last billing cycle,Customer did not receive an invoice for the most recent billing period.,Closed,Invoice was resent to the customer's email on file.,Medium,Email,email,False,billing,free,resolved_agent,False,21.45,63.67,AG1139,5.61,False,,False,FR,Desktop
TCK124454,2026-02-02,2026-02-02T13:33:00,Billing Inquiry,Invoice missing for last billing cycle,Customer did not receive an invoice for the most recent billing period.,Closed,Invoice was resent to the customer's email on file.,Low,Community Forum,community_forum,True,billing,enterprise,resolved_bot,True,233.1,237.6,,0.35,False,,False,DE,Mobile
TCK144305,2026-02-02,2026-02-02T00:44:00,Technical Issue,Error code 500 when saving changes,Customer receives a server error when attempting to save their work.,Closed,"Backend service was restarted, resolving the server error.",Medium,Email,email,False,technical_issue,enterprise,resolved_agent,False,85.93,95.94,AG1033,12.32,True,4.0,False,AU,Desktop
TCK143834,2026-02-02,2026-02-02T22:34:00,Shipping Issue,Delayed shipment,Customer's order is significantly delayed beyond the estimated delivery window.,Closed,Provided updated delivery estimate and proactive discount for the delay.,Medium,Chatbot,self_serve_bot,True,shipping,paid_premium,resolved_bot,True,0.95,1.4,,0.46,False,,False,DE,Mobile
TCK104347,2026-02-02,2026-02-02T12:39:00,Returns/Refunds,Return label not received,Customer has not received the return shipping label they requested.,Closed,Return label resent and delivery confirmed via tracking.,Low,Community Forum,community_forum,True,returns_refunds,free,resolved_bot,True,315.73,316.75,,0.16,False,,False,US,Mobile
TCK121374,2026-02-03,2026-02-03T09:54:00,Billing Inquiry,Discrepancy in billed amount,Customer believes the amount billed does not match their selected plan.,Pending Customer Response,,Medium,Email,email,False,billing,paid_basic,unresolved,False,280.14,,AG1167,7.2,False,,False,IN,Desktop
TCK149184,2026-02-03,2026-02-03T09:37:00,Returns/Refunds,Return window question,Customer is asking whether their item still qualifies for return.,Closed,Confirmed item is within return window and proceeded with return.,High,Community Forum,community_forum,True,returns_refunds,paid_basic,resolved_bot,True,565.17,568.12,,0.43,True,5.0,True,AU,Tablet
TCK128786,2026-02-03,2026-02-03T12:56:00,Shipping Issue,Order stuck in customs,Customer's international order appears stuck in customs clearance.,Closed,Customs documentation resent to expedite clearance.,Medium,Chat,live_chat_agent,False,shipping,paid_premium,resolved_agent,False,2.55,47.29,AG1100,7.13,True,5.0,False,FR,Mobile
TCK130708,2026-02-03,2026-02-03T04:32:00,Returns/Refunds,Return label not received,Customer has not received the return shipping label they requested.,Closed,Return label resent and delivery confirmed via tracking.,Low,Chat,live_chat_agent,False,returns_refunds,paid_basic,resolved_agent,False,3.0,107.27,AG1123,4.16,True,5.0,False,FR,Desktop
TCK113610,2026-02-03,2026-02-03T02:26:00,General Inquiry,Asking about loyalty program,Customer is asking about eligibility for the loyalty/rewards program.,Pending Customer Response,,Low,Community Forum,community_forum,True,general_inquiry,paid_premium,unresolved,False,8.98,,AG1010,0.42,False,,False,IN,Desktop
TCK124712,2026-02-04,2026-02-04T15:31:00,Shipping Issue,Tracking number not updating,Customer's tracking number has not updated in several days.,Closed,Carrier contacted; tracking updated and delivery confirmed shortly after.,Medium,Community Forum,community_forum,True,shipping,free,resolved_bot,True,43.95,47.57,,0.43,True,5.0,False,IN,Desktop
TCK103426,2026-02-05,2026-02-05T04:10:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,Medium,Email,email,False,account_access,enterprise,resolved_agent,False,148.77,225.47,AG1071,14.4,False,,False,UK,Desktop
TCK126178,2026-02-05,2026-02-05T13:01:00,Returns/Refunds,Item return rejected by warehouse,Customer's returned item was rejected by the warehouse for unclear reasons.,Closed,Item re-inspected and refund approved after warehouse review.,Low,Community Forum,community_forum,True,returns_refunds,free,resolved_bot,True,13.98,16.38,,0.46,False,,False,CA,Desktop
TCK117542,2026-02-05,2026-02-05T16:43:00,Technical Issue,App crashes on launch,Customer reports the application crashes immediately after opening it on their device.,Open,,Medium,Chatbot,self_serve_bot,True,account_access,paid_premium,escalated_to_agent,False,0.56,,AG1064,5.62,False,,False,US,Mobile
TCK122470,2026-02-05,2026-02-05T14:49:00,General Inquiry,Question about data privacy,Customer has questions regarding how their data is used and stored.,Closed,Shared privacy policy details and answered customer's specific questions.,Low,Chatbot,self_serve_bot,True,general_inquiry,paid_basic,resolved_bot,True,0.11,2.48,,0.38,False,,False,IN,Tablet
TCK144661,2026-02-06,2026-02-06T21:03:00,Billing Inquiry,Refund request for duplicate charge,Customer was charged twice for the same billing cycle and is requesting a refund.,Closed,Duplicate charge identified and refund was processed within 5-7 business days.,Low,Phone,phone,False,billing,free,resolved_agent,False,9.6,80.82,AG1040,11.56,False,,False,DE,Mobile
TCK145343,2026-02-06,2026-02-06T17:16:00,Shipping Issue,Order stuck in customs,Customer's international order appears stuck in customs clearance.,Closed,Customs documentation resent to expedite clearance.,High,Community Forum,community_forum,True,shipping,paid_basic,resolved_bot,True,35.5,39.45,,0.26,True,4.0,False,IN,Mobile
TCK139250,2026-02-06,2026-02-06T09:07:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,Medium,Community Forum,community_forum,True,account_access,paid_basic,resolved_bot,True,287.84,289.9,,0.2,True,2.0,False,FR,Mobile
TCK112728,2026-02-08,2026-02-08T17:55:00,Technical Issue,Feature not loading correctly,Customer states a specific feature fails to load and shows a blank screen.,Open,,Medium,Community Forum,community_forum,True,account_access,paid_basic,escalated_to_agent,False,63.81,,AG1021,4.66,False,,False,FR,Desktop
TCK134734,2026-02-08,2026-02-08T16:23:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,Low,Phone,phone,False,technical_issue,paid_basic,resolved_agent,False,4.7,106.63,AG1009,10.18,True,5.0,False,CA,Mobile
TCK142811,2026-02-08,2026-02-08T03:33:00,General Inquiry,Question about data privacy,Customer has questions regarding how their data is used and stored.,Pending Customer Response,,Low,Community Forum,community_forum,True,general_inquiry,paid_basic,escalated_to_agent,False,113.0,,AG1073,6.23,False,,False,DE,Mobile
